ENCODED_MCT,TA_YM,HPSN_MCT_BZN_CD_NM,closure_probability,risk_score,risk_level,risk_type,priority,classification_confidence,MCT_NM
7829A485F0,202412,성수,0.001019669,0,Very Low,정상,normal,0.0,원스**
78331023E2,202412,금남시장,0.004718701,0,Very Low,정상,normal,0.0,청주*****
78443A3289,202412,한양대,0.0003177995,0,Very Low,정상,normal,0.0,동래********
785B99118A,202412,금남시장,1.4439786e-05,0,Very Low,정상,normal,0.0,오츠**
786BDBABFF,202412,,0.00013779751,0,Very Low,정상,normal,0.0,왕십*****
7871F0B0DE,202412,,0.000566903,0,Very Low,정상,normal,0.0,장*
78A451E785,202412,금남시장,0.0065985173,0,Very Low,정상,normal,0.0,도담***
78B4B81E3F,202412,성수,0.00015243948,0,Very Low,정상,normal,0.0,이키*****
78BFAC9BF1,202412,성수,1.8415051e-06,0,Very Low,정상,normal,0.0,왕십*****
78C040B05F,202412,,9.1431895e-05,0,Very Low,정상,normal,0.0,구스***
78E08EABED,202412,신금호,8.897941e-07,0,Very Low,정상,normal,0.0,삼형*******
790D3285E3,202412,,4.114136e-05,0,Very Low,정상,normal,0.0,값진**
7939D0AA25,202412,마장동,1.5381661e-06,0,Very Low,정상,normal,0.0,경동****
7825F19A1A,202412,성수,7.725955e-05,0,Very Low,정상,normal,0.0,쁘띠**
8C0919784F,202412,성수,0.003752329,0,Very Low,정상,normal,0.0,페이******************
8C3A8E3FD0,202412,옥수,0.0007828313,0,Very Low,정상,normal,0.0,라구***
8C57DE46AA,202412,신금호,4.541714e-05,0,Very Low,정상,normal,0.0,라쿵********
8C8645E2B5,202412,옥수,1.103383e-05,0,Very Low,정상,normal,0.0,데비*******
8C96D7ED90,202412,성수,0.0005817189,0,Very Low,정상,normal,0.0,까사*****
8C98E1C09B,202412,뚝섬,9.9327635e-06,0,Very Low,정상,normal,0.0,파파********
8CA0382A69,202412,,0.0057843965,0,Very Low,정상,normal,0.0,카페****
8D0193EAB3,202412,,0.00073936966,0,Very Low,정상,normal,0.0,성수**
8D1EB6E432,202412,왕십리,0.005194114,0,Very Low,정상,normal,0.0,제일***
8D25E9227C,202412,성수,9.701414e-05,0,Very Low,정상,normal,0.0,물레********
8D3B01376B,202412,,0.0007957235,0,Very Low,정상,normal,0.0,장가**
8D4E12726C,202412,성수,0.00074467907,0,Very Low,정상,normal,0.0,소프**
82E38303DD,202412,한양대,7.080723e-07,0,Very Low,정상,normal,0.0,봄의*******
8D65C5B594,202412,,1.5263488e-06,0,Very Low,정상,normal,0.0,글레****
8D8246AFD2,202412,한양대,0.00026668832,0,Very Low,정상,normal,0.0,간식***********
8DDCE4944D,202412,,0.005028347,0,Very Low,정상,normal,0.0,피리**
8DF11B2C5A,202412,왕십리,0.0003322357,0,Very Low,정상,normal,0.0,곤스******
8DFBA8E48F,202412,왕십리,0.0028791174,0,Very Low,정상,normal,0.0,반가*
8E1FCF09CD,202412,,9.677183e-07,0,Very Low,정상,normal,0.0,남도*********
8E2D448FF9,202412,마장동,8.577521e-06,0,Very Low,정상,normal,0.0,동신**
8E3B9888E3,202412,한양대,0.0024783527,0,Very Low,정상,normal,0.0,맨스****
8E6AC8C283,202412,뚝섬,6.633721e-05,0,Very Low,정상,normal,0.0,남매***
8E6C738921,202412,,7.370434e-06,0,Very Low,정상,normal,0.0,네네**
8E8B1D725E,202412,금남시장,0.0003375283,0,Very Low,정상,normal,0.0,심가***
8EA61A843E,202412,,5.9080185e-06,0,Very Low,정상,normal,0.0,파리*******
8D50B47A2E,202412,,0.00010465439,0,Very Low,정상,normal,0.0,진하**
89F36844AE,202412,,0.0006984147,0,Very Low,정상,normal,0.0,토프*******
8A26E12861,202412,뚝섬,0.005980565,0,Very Low,정상,normal,0.0,햄찌*******
8A38507519,202412,성수,9.3347684e-05,0,Very Low,정상,normal,0.0,키*
8A4528C2DE,202412,뚝섬,0.004239179,0,Very Low,정상,normal,0.0,카모*
8A9ADB6743,202412,성수,0.0003481008,0,Very Low,정상,normal,0.0,우오*****
8AA06764E9,202412,왕십리,8.175814e-06,0,Very Low,정상,normal,0.0,나누***
8ABD74319E,202412,,1.6392956e-05,0,Very Low,정상,normal,0.0,70******
8ACBECB172,202412,한양대,2.988618e-06,0,Very Low,정상,normal,0.0,이삭********
8ACE476158,202412,한양대,5.7155863e-05,0,Very Low,정상,normal,0.0,하이*
8ACF85E477,202412,성수,5.100031e-05,0,Very Low,정상,normal,0.0,강*
8AD0AE30E8,202412,금남시장,3.0846146e-05,0,Very Low,정상,normal,0.0,금선**
8AD6B5D807,202412,왕십리,1.3331678e-05,0,Very Low,정상,normal,0.0,꾸브*********
8BFDD0339E,202412,옥수,6.238196e-07,0,Very Low,정상,normal,0.0,카페*******
8B137D6875,202412,성수,1.9828321e-06,0,Very Low,정상,normal,0.0,키 **
8B1D7FD077,202412,성수,7.140574e-08,0,Very Low,정상,normal,0.0,찐미****
8B23667254,202412,성수,0.003634372,0,Very Low,정상,normal,0.0,젠젠****
8B4134D934,202412,뚝섬,1.0503276e-05,0,Very Low,정상,normal,0.0,칠*
8B9E003063,202412,뚝섬,0.007867537,0,Very Low,정상,normal,0.0,프레****
8BA38E4DD1,202412,성수,0.00030046824,0,Very Low,정상,normal,0.0,이키**
8BA8BCCA0D,202412,,0.000430856,0,Very Low,정상,normal,0.0,투썸***********
8BB9732BBC,202412,답십리,8.318847e-05,0,Very Low,정상,normal,0.0,한길**
8BD1977593,202412,,4.5646541e-07,0,Very Low,정상,normal,0.0,어거*************
8BD25C78F3,202412,,0.0016542122,0,Very Low,정상,normal,0.0,한냄*
8BD86B08D1,202412,왕십리,0.0029268768,0,Very Low,정상,normal,0.0,오뚜***
8BF6153353,202412,,2.258099e-05,0,Very Low,정상,normal,0.0,불*
8BFD98E420,202412,왕십리,7.6439224e-05,0,Very Low,정상,normal,0.0,회동****
8B0A9AC171,202412,답십리,0.0001306783,0,Very Low,정상,normal,0.0,커피************
9149125725,202412,성수,0.0006378213,0,Very Low,정상,normal,0.0,목*
91674C873A,202412,,1.0503145e-07,0,Very Low,정상,normal,0.0,악*
916A68D648,202412,,0.0014860061,0,Very Low,정상,normal,0.0,헤*
9174DFCA58,202412,왕십리,7.3998885e-06,0,Very Low,정상,normal,0.0,월드*******
9192973649,202412,,0.00017816272,0,Very Low,정상,normal,0.0,대명******
9194148F99,202412,성수,0.000105463754,0,Very Low,정상,normal,0.0,도믹*
91BC1C6D21,202412,왕십리,8.680886e-05,0,Very Low,정상,normal,0.0,페라*
9215C7F055,202412,답십리,1.1342247e-05,0,Very Low,정상,normal,0.0,풍년*
92189088E5,202412,뚝섬,5.4732624e-05,0,Very Low,정상,normal,0.0,훈*
921F25CC9D,202412,,0.00014378072,0,Very Low,정상,normal,0.0,현준**
92319F9F84,202412,성수,0.0063213725,0,Very Low,정상,normal,0.0,울보**
925AC1B723,202412,,0.0002814756,0,Very Low,정상,normal,0.0,뽀식**
8ED47EF2DD,202412,,0.0008513721,0,Very Low,정상,normal,0.0,나마*****
9287BD85F2,202412,뚝섬,4.719061e-06,0,Very Low,정상,normal,0.0,역전**************
92ACC6CE0C,202412,왕십리,3.13762e-05,0,Very Low,정상,normal,0.0,원조***
92AE5ED1DA,202412,뚝섬,0.005534955,0,Very Low,정상,normal,0.0,참새****
92B0D7B1BB,202412,성수,0.00042034534,0,Very Low,정상,normal,0.0,밤새**
92B5E6E8E9,202412,,7.516544e-07,0,Very Low,정상,normal,0.0,또아******
92D902E4D5,202412,금남시장,4.507386e-05,0,Very Low,정상,normal,0.0,금호**
92FF17F070,202412,자양,2.5574502e-06,0,Very Low,정상,normal,0.0,육*
9300D17DDE,202412,,8.226047e-05,0,Very Low,정상,normal,0.0,돌삼****
9304FF81A2,202412,장한평자동차,4.9982835e-05,0,Very Low,정상,normal,0.0,이조***
9313D39511,202412,마장동,5.855607e-05,0,Very Low,정상,normal,0.0,한미**
9314CB7768,202412,금남시장,0.0056976136,0,Very Low,정상,normal,0.0,무쇠*****
932F4562E9,202412,왕십리,0.0014219695,0,Very Low,정상,normal,0.0,파스*********
92615FFF8B,202412,한양대,1.98849e-05,0,Very Low,정상,normal,0.0,호치******
8EDC8EDB1E,202412,성수,0.00061284367,0,Very Low,정상,normal,0.0,뚝도**
8EE88EAB44,202412,금남시장,9.1166796e-05,0,Very Low,정상,normal,0.0,동구**
8EE981921E,202412,,0.00013642358,0,Very Low,정상,normal,0.0,명가*******
8F05244173,202412,,0.0010020231,0,Very Low,정상,normal,0.0,소예*****
8F1003CA95,202412,금남시장,0.00017202973,0,Very Low,정상,normal,0.0,귀일**
8F1BE98A86,202412,왕십리,0.0002443346,0,Very Low,정상,normal,0.0,제이*******
8F21F5ED8C,202412,,0.002351004,0,Very Low,정상,normal,0.0,송강***
8F2E3CF4D7,202412,,0.0063871164,0,Very Low,정상,normal,0.0,순한****
8F48DAD41C,202412,마장동,0.0009447388,0,Very Low,정상,normal,0.0,봉구*******
8F5D58EB68,202412,왕십리,4.812536e-05,0,Very Low,정상,normal,0.0,레이*************
8F6BDD4F8F,202412,신금호,0.00010863844,0,Very Low,정상,normal,0.0,금이*
8F7DEDE719,202412,왕십리,0.0036419288,0,Very Low,정상,normal,0.0,역전*********
9133ECC312,202412,왕십리,0.0004485347,0,Very Low,정상,normal,0.0,세계*****
8FF6E51D2C,202412,행당,0.0013638702,0,Very Low,정상,normal,0.0,대*
90224EC511,202412,금남시장,0.00046134985,0,Very Low,정상,normal,0.0,뽀빠***
90644ECF42,202412,,1.2742541e-05,0,Very Low,정상,normal,0.0,위치***
9070B8640F,202412,,7.5698667e-06,0,Very Low,정상,normal,0.0,완산***
90825ECD46,202412,뚝섬,0.001942279,0,Very Low,정상,normal,0.0,짚랩***
908B8FB682,202412,성수,0.0042287414,0,Very Low,정상,normal,0.0,소안***
9092940228,202412,뚝섬,0.0010591102,0,Very Low,정상,normal,0.0,하이***
90A718A704,202412,,8.429445e-05,0,Very Low,정상,normal,0.0,파리********
90B44E35DE,202412,성수,7.636107e-07,0,Very Low,정상,normal,0.0,싱싱**
90BB88D55E,202412,왕십리,0.00025515966,0,Very Low,정상,normal,0.0,찰랑**
90C54E3D50,202412,,0.00080811675,0,Very Low,정상,normal,0.0,더 ******
90D9F5AEB2,202412,성수,0.00073489075,0,Very Low,정상,normal,0.0,성수***
9113E6AA56,202412,,0.0010367893,0,Very Low,정상,normal,0.0,방이***
8FD5E8CD5C,202412,한양대,3.3391157e-06,0,Very Low,정상,normal,0.0,올끼************
857B7267B0,202412,성수,0.00046269532,0,Very Low,정상,normal,0.0,조프****
8580604818,202412,한양대,0.00039882588,0,Very Low,정상,normal,0.0,알촌*****
85A3A72B48,202412,성수,1.9919386e-05,0,Very Low,정상,normal,0.0,푸라*******
85AE872C0E,202412,,4.113451e-06,0,Very Low,정상,normal,0.0,제주*********
85D8F9D9BB,202412,,0.0004464443,0,Very Low,정상,normal,0.0,불백***
86129404BB,202412,답십리,0.0013106145,0,Very Low,정상,normal,0.0,빽다********
863104F16A,202412,성수,2.6142334e-07,0,Very Low,정상,normal,0.0,금돼*
8634C80463,202412,왕십리,1.5862473e-05,0,Very Low,정상,normal,0.0,싼타*
8640E83EC0,202412,마장동,0.0058363713,0,Very Low,정상,normal,0.0,신부**
867564A1CD,202412,성수,6.2755107e-06,0,Very Low,정상,normal,0.0,맛*
869B2C170B,202412,,0.00057400606,0,Very Low,정상,normal,0.0,바 ***
869C372EFC,202412,옥수,0.00025164295,0,Very Low,정상,normal,0.0,구*
89E10906CA,202412,한양대,4.114922e-06,0,Very Low,정상,normal,0.0,한골*****
86C00477EB,202412,한양대,9.829398e-07,0,Very Low,정상,normal,0.0,헤븐********
86D0C43DB4,202412,,5.7004663e-06,0,Very Low,정상,normal,0.0,농심**
86D332A825,202412,,3.6440174e-08,0,Very Low,정상,normal,0.0,이삭***
86D8C44904,202412,뚝섬,0.0013836938,0,Very Low,정상,normal,0.0,성수****
86DFE48F6F,202412,왕십리,0.0030151287,0,Very Low,정상,normal,0.0,뚱타*
870775BC01,202412,신금호,2.2635904e-05,0,Very Low,정상,normal,0.0,육장*******
8710E5DDEE,202412,금남시장,1.3064887e-05,0,Very Low,정상,normal,0.0,목포***
8722E9522F,202412,성수,2.2727336e-06,0,Very Low,정상,normal,0.0,오카*
8749D150F3,202412,뚝섬,0.00090178393,0,Very Low,정상,normal,0.0,오가******
874FCFE46F,202412,성수,8.7443584e-07,0,Very Low,정상,normal,0.0,성닭*
87500B57DE,202412,,5.1653788e-05,0,Very Low,정상,normal,0.0,반포******
875116B12A,202412,,0.0003725679,0,Very Low,정상,normal,0.0,단아**
86B7149C4A,202412,답십리,0.002883549,0,Very Low,정상,normal,0.0,혁이*
82F292A867,202412,,1.6324141e-07,0,Very Low,정상,normal,0.0,델리**
82FE8B6C05,202412,,0.00013327632,0,Very Low,정상,normal,0.0,한우***
831DD29FAB,202412,한양대,0.00020781036,0,Very Low,정상,normal,0.0,카페***
832EC92421,202412,신금호,0.0004665291,0,Very Low,정상,normal,0.0,비비***********
8334F2D489,202412,행당,0.0015402255,0,Very Low,정상,normal,0.0,영토***************
833D6DB650,202412,한양대,2.7085625e-07,0,Very Low,정상,normal,0.0,낙원**
83452EE395,202412,답십리,7.685878e-06,0,Very Low,정상,normal,0.0,하노********
837F9F44DC,202412,,0.007976211,0,Very Low,정상,normal,0.0,얼음*******************
838461E308,202412,성수,1.5597427e-05,0,Very Low,정상,normal,0.0,찐짜**
83A0FDAFA7,202412,마장동,3.1586955e-05,0,Very Low,정상,normal,0.0,대광**
8425C2D133,202412,마장동,0.0010432444,0,Very Low,정상,normal,0.0,몽실******
84407A0DDB,202412,옥수,9.978193e-07,0,Very Low,정상,normal,0.0,애플********
856F0FE484,202412,,0.0006786036,0,Very Low,정상,normal,0.0,송정****
844C36220E,202412,답십리,3.2725334e-06,0,Very Low,정상,normal,0.0,꿀단****
8452B8C46E,202412,답십리,3.9030027e-05,0,Very Low,정상,normal,0.0,부흥**
8453597178,202412,뚝섬,1.8111234e-06,0,Very Low,정상,normal,0.0,피자*
84590CFA26,202412,왕십리,2.343763e-05,0,Very Low,정상,normal,0.0,요거**************
84645AB900,202412,뚝섬,0.00020762162,0,Very Low,정상,normal,0.0,플러*
84768B892E,202412,성수,0.0003696696,0,Very Low,정상,normal,0.0,토메*****
848399AA13,202412,답십리,2.1141637e-05,0,Very Low,정상,normal,0.0,대도****
84840BD483,202412,성수,1.7443204e-05,0,Very Low,정상,normal,0.0,두찜******
84C2CF5A0F,202412,마장동,4.588292e-07,0,Very Low,정상,normal,0.0,진덕**
84C49C7222,202412,왕십리,3.700598e-06,0,Very Low,정상,normal,0.0,고구***
85042E07C2,202412,,0.0015779246,0,Very Low,정상,normal,0.0,금룡***
8532370698,202412,한양대,3.8850518e-05,0,Very Low,정상,normal,0.0,싸구**
8532D4C362,202412,,8.2151524e-07,0,Very Low,정상,normal,0.0,그린******
844744615F,202412,답십리,0.0006445509,0,Very Low,정상,normal,0.0,팔자***
884843D6AE,202412,왕십리,0.00016204643,0,Very Low,정상,normal,0.0,찬란********
885A9CCE76,202412,성수,0.0014601988,0,Very Low,정상,normal,0.0,모어******
8866726E15,202412,왕십리,0.0003190956,0,Very Low,정상,normal,0.0,노무*
887F609C60,202412,왕십리,0.003709027,0,Very Low,정상,normal,0.0,김사***********
8884E46F9D,202412,,0.0028693802,0,Very Low,정상,normal,0.0,대성*
88B36E48D9,202412,금남시장,3.6077383e-06,0,Very Low,정상,normal,0.0,필라*******
88D02E190E,202412,성수,0.0002480347,0,Very Low,정상,normal,0.0,멘야*******
88E4663BB3,202412,성수,0.00015266932,0,Very Low,정상,normal,0.0,달라***
88E81CCBFD,202412,장한평자동차,0.0021802462,0,Very Low,정상,normal,0.0,코롱**
88F30EBFE9,202412,왕십리,3.441439e-05,0,Very Low,정상,normal,0.0,함흥*****
890A5CC5E0,202412,,2.8216018e-06,0,Very Low,정상,normal,0.0,함평**
891AEAE4A4,202412,,2.3314497e-06,0,Very Low,정상,normal,0.0,안주****
87569153FF,202412,,4.7533476e-06,0,Very Low,정상,normal,0.0,원조***
016C67D6C6,202412,뚝섬,2.2321476e-05,0,Very Low,정상,normal,0.0,목*
893B7A1CDB,202412,,0.009116118,0,Very Low,정상,normal,0.0,왕분*
893D79E6DA,202412,신금호,7.965105e-05,0,Very Low,정상,normal,0.0,마라***
8941E2A3A0,202412,,4.7914053e-08,0,Very Low,정상,normal,0.0,광*
894B24DE7E,202412,왕십리,9.8208635e-05,0,Very Low,정상,normal,0.0,마산***
895BBD5C5B,202412,,0.0015402255,0,Very Low,정상,normal,0.0,퍼프************
8960400ECA,202412,성수,0.00082915724,0,Very Low,정상,normal,0.0,떡마*
8980D26E8D,202412,금남시장,7.207691e-07,0,Very Low,정상,normal,0.0,폼페*
8985D82F2F,202412,금남시장,0.00013121021,0,Very Low,정상,normal,0.0,경북**
898632E7CF,202412,한양대,0.0015384746,0,Very Low,정상,normal,0.0,스시**
89D9C04122,202412,왕십리,1.7445931e-06,0,Very Low,정상,normal,0.0,카츠***
89DFC2D95C,202412,뚝섬,0.0034335908,0,Very Low,정상,normal,0.0,성일**
892B53ACE9,202412,,0.005493548,0,Very Low,정상,normal,0.0,술이********
877441E8F5,202412,답십리,0.00019936725,0,Very Low,정상,normal,0.0,심봉******
87BD99FCEF,202412,왕십리,0.00018796563,0,Very Low,정상,normal,0.0,나마*******
87CD1EAFC6,202412,뚝섬,2.334587e-06,0,Very Low,정상,normal,0.0,호남**
87D1FC164F,202412,한양대,0.0007698093,0,Very Low,정상,normal,0.0,피자**********
87E8D36DE6,202412,뚝섬,0.0015402255,0,Very Low,정상,normal,0.0,서울***
87EDA03BF6,202412,한양대,0.0010084055,0,Very Low,정상,normal,0.0,뉴스*****
87EDAB1CB3,202412,성수,0.0015626143,0,Very Low,정상,normal,0.0,머니**
87F32C98C1,202412,,0.00016547879,0,Very Low,정상,normal,0.0,단과*
13C3C13D99,202412,답십리,7.0838905e-07,0,Very Low,정상,normal,0.0,동네**
13CF34E13D,202412,한양대,8.34976e-07,0,Very Low,정상,normal,0.0,행컵*****
13DF93045E,202412,성수,0.002197156,0,Very Low,정상,normal,0.0,원산**
13F380E465,202412,한양대,1.3386524e-05,0,Very Low,정상,normal,0.0,세이********************
8839A42F11,202412,마장동,0.0006573933,0,Very Low,정상,normal,0.0,야시****
142D8C5954,202412,뚝섬,5.907709e-06,0,Very Low,정상,normal,0.0,뻬따*******
145A1666B3,202412,,8.888113e-06,0,Very Low,정상,normal,0.0,통통**
145BA84596,202412,한양대,0.0019790207,0,Very Low,정상,normal,0.0,고향***
147EC9E665,202412,성수,0.00070546946,0,Very Low,정상,normal,0.0,어묵**
149775709C,202412,,3.1901561e-06,0,Very Low,정상,normal,0.0,또또***
149A2FAFF2,202412,뚝섬,2.9646199e-06,0,Very Low,정상,normal,0.0,페이***
149F54EBF0,202412,한양대,7.0593427e-07,0,Very Low,정상,normal,0.0,금*
14AAC1149B,202412,마장동,0.0005255295,0,Very Low,정상,normal,0.0,덕성**
88187168C9,202412,성수,0.00020553241,0,Very Low,정상,normal,0.0,제주**
882533C9E4,202412,성수,0.00013092026,0,Very Low,정상,normal,0.0,서울**
882C56DA42,202412,성수,0.0001012019,0,Very Low,정상,normal,0.0,보배******
88324FFE01,202412,왕십리,0.0001588657,0,Very Low,정상,normal,0.0,자*
88375A5971,202412,왕십리,4.4624183e-05,0,Very Low,정상,normal,0.0,김밥**
1400634946,202412,,0.00066341687,0,Very Low,정상,normal,0.0,한일**
5BF5A99836,202412,성수,2.3617755e-05,0,Very Low,정상,normal,0.0,성수**
5BFB461F3A,202412,,0.00052823895,0,Very Low,정상,normal,0.0,매머************
5C14F5FBA3,202412,,1.3115456e-06,0,Very Low,정상,normal,0.0,도미********
5C18E06E09,202412,,0.002806697,0,Very Low,정상,normal,0.0,아이***********
5C2ABD2879,202412,,0.00027541537,0,Very Low,정상,normal,0.0,공간***
5C3A9D7C5A,202412,뚝섬,8.734076e-06,0,Very Low,정상,normal,0.0,대돈*
5C527FA137,202412,왕십리,1.7445419e-07,0,Very Low,정상,normal,0.0,호랑*****
5C57D59C97,202412,행당,0.00054735644,0,Very Low,정상,normal,0.0,청춘**
5C58B2EF46,202412,,5.9585375e-07,0,Very Low,정상,normal,0.0,일우**
5C599A6F56,202412,왕십리,9.445033e-06,0,Very Low,정상,normal,0.0,종로***********
5C6A6CA90A,202412,성수,0.00025072406,0,Very Low,정상,normal,0.0,유월*
5CAFB11F16,202412,왕십리,0.00017711443,0,Very Low,정상,normal,0.0,슈엔*
741144A2CD,202412,,0.0036322968,0,Very Low,정상,normal,0.0,한입***
5D173C6BD3,202412,,9.470351e-06,0,Very Low,정상,normal,0.0,프리*********
5D4A7C44B2,202412,,0.00091783237,0,Very Low,정상,normal,0.0,진성**
5D4EDA13E3,202412,성수,7.9458545e-07,0,Very Low,정상,normal,0.0,건너*
5D5111FAC3,202412,왕십리,6.490515e-08,0,Very Low,정상,normal,0.0,귀한********
5D86802675,202412,,0.0010938576,0,Very Low,정상,normal,0.0,프롤*********
5D9E2372B7,202412,,6.119322e-06,0,Very Low,정상,normal,0.0,너찜**
5D9E5F8645,202412,한양대,2.9829185e-05,0,Very Low,정상,normal,0.0,텐페***************
5DA080BB02,202412,왕십리,0.00024616736,0,Very Low,정상,normal,0.0,깜장***
5DEA8CA245,202412,왕십리,0.003634372,0,Very Low,정상,normal,0.0,조마****
5E180A9A93,202412,신금호,0.00030086955,0,Very Low,정상,normal,0.0,죠스*************
5E30D7653F,202412,성수,0.00039882588,0,Very Low,정상,normal,0.0,카멜****************
5E5092A910,202412,,1.0954877e-05,0,Very Low,정상,normal,0.0,소미*****
5D164CCB8F,202412,,0.00050077745,0,Very Low,정상,normal,0.0,아타*
5A4B697AE7,202412,금남시장,0.004763243,0,Very Low,정상,normal,0.0,바다******
5A51AD1FF1,202412,왕십리,2.4048063e-06,0,Very Low,정상,normal,0.0,컴포*********
5A5B5CC478,202412,뚝섬,1.210848e-06,0,Very Low,정상,normal,0.0,파머***
5A5EBCB3A8,202412,왕십리,0.0012796841,0,Very Low,정상,normal,0.0,엠비***********
5A9FD5F5CD,202412,뚝섬,0.00038508954,0,Very Low,정상,normal,0.0,김밥**
